team,date,opponent,OffRtg,DefRtg,ThreePA,TOV,ORB,DRB,location,MOV,roll_OffRtg,roll_DefRtg,roll_ThreePA,roll_TOV,roll_ORB,roll_DRB,recent_form,games_played
Saint Joseph's,2026-01-24,Dayton,103.5,94.6,31,12,8,25,1,7,104.34210526315789,102.27368421052631,26.31578947368421,11.842105263157896,11.210526315789474,25.57894736842105,0.0,19
Saint Joseph's,2026-01-27,Loyola Chicago,128.7,96.9,24,7,9,26,-1,21,104.3,101.89,26.55,11.85,11.05,25.55,2.6,20
Saint Joseph's,2026-01-31,La Salle,101.1,87.5,32,14,7,28,-1,9,105.46190476190475,101.65238095238094,26.428571428571427,11.619047619047619,10.952380952380953,25.571428571428573,5.4,21
Saint Joseph's,2026-02-04,George Washington,110.3,105.9,26,12,8,20,1,3,105.26363636363637,101.0090909090909,26.681818181818183,11.727272727272727,10.772727272727273,25.681818181818183,6.8,22
Saint Joseph's,2026-02-07,George Mason,84.1,97.1,37,12,17,23,-1,-8,105.48260869565217,101.22173913043478,26.652173913043477,11.73913043478261,10.652173913043478,25.434782608695652,6.6,23
Saint Joseph's,2026-02-10,Fordham,98.9,105.1,27,12,8,23,1,-4,104.59166666666665,101.05,27.083333333333332,11.75,10.916666666666666,25.333333333333332,6.4,24
Saint Joseph's,2026-02-18,St. Bonaventure,98.6,90.3,33,9,11,29,-1,6,104.36399999999999,101.212,27.08,11.76,10.8,25.24,4.2,25
Saint Joseph's,2026-02-21,Loyola Chicago,113.9,92.6,25,8,7,27,1,14,104.14230769230768,100.79230769230769,27.307692307692307,11.653846153846153,10.807692307692308,25.384615384615383,1.2,26
Saint Joseph's,2026-02-25,George Mason,125.7,97.7,30,2,3,22,1,18,104.5037037037037,100.48888888888888,27.22222222222222,11.518518518518519,10.666666666666666,25.444444444444443,2.2,27
Saint Joseph's,2026-02-28,Rhode Island,87.4,78.8,28,12,10,30,-1,6,105.26071428571429,100.38928571428572,27.321428571428573,11.178571428571429,10.392857142857142,25.321428571428573,5.2,28
Saint Joseph's,2026-03-04,Davidson,108.3,103.7,23,11,7,32,-1,3,104.64482758620689,99.64482758620689,27.344827586206897,11.206896551724139,10.379310344827585,25.482758620689655,8.0,29
Saint Joseph's,2026-03-07,La Salle,122.6,105.9,25,10,7,26,1,12,104.76666666666667,99.78,27.2,11.2,10.266666666666667,25.7,9.4,30
Saint Joseph's,2026-03-13,Davidson,113.7,94.2,16,10,9,24,0,12,105.34193548387097,99.97741935483872,27.129032258064516,11.161290322580646,10.161290322580646,25.70967741935484,10.6,31
Saint Joseph's,2026-03-14,VCU,95.5,114.9,28,9,12,24,0,-13,105.603125,99.796875,26.78125,11.125,10.125,25.65625,10.2,32
Saint Joseph's,2026-03-18,Colorado State,100.0,92.8,23,14,11,26,-1,5,105.2969696969697,100.25454545454545,26.818181818181817,11.06060606060606,10.181818181818182,25.606060606060606,4.0,33
Saint Joseph's,2026-03-22,California,108.7,107.2,26,9,13,27,-1,1,105.14117647058823,100.03529411764706,26.705882352941178,11.147058823529411,10.205882352941176,25.61764705882353,3.8,34
Saint Joseph's,2026-03-24,New Mexico,94.2,114.7,33,9,7,24,-1,-15,105.24285714285715,100.24000000000001,26.685714285714287,11.085714285714285,10.285714285714286,25.65714285714286,3.4,35
Saint Louis,2025-11-15,Grand Canyon,103.6,85.0,27,18,10,32,1,14,125.43333333333334,88.56666666666666,27.333333333333332,16.333333333333332,10.0,30.333333333333332,30.0,3
Saint Louis,2025-11-21,Purdue Fort Wayne,127.5,84.1,31,16,13,33,1,31,119.975,87.675,27.25,16.75,10.0,30.75,26.0,4
Saint Louis,2025-11-27,Santa Clara,100.4,99.0,27,11,10,24,0,1,121.47999999999999,86.96000000000001,28.0,16.6,10.6,31.2,27.0,5
Saint Louis,2025-11-28,Stanford,106.4,107.8,20,10,12,30,0,-1,117.96666666666665,88.96666666666665,27.833333333333332,15.666666666666666,10.5,30.0,22.2,6
Saint Louis,2025-12-02,Loyola Marymount,114.3,87.9,29,18,14,28,-1,21,116.31428571428572,91.65714285714286,26.714285714285715,14.857142857142858,10.714285714285714,30.0,17.6,7
Saint Louis,2025-12-07,Central Michigan,155.8,94.6,29,4,13,27,1,42,116.0625,91.1875,27.0,15.25,11.125,29.75,13.2,8
Saint Louis,2025-12-13,San Francisco,117.4,103.6,24,9,10,26,1,10,120.47777777777777,91.56666666666666,27.22222222222222,14.0,11.333333333333334,29.444444444444443,18.8,9
Saint Louis,2025-12-17,Bethune-Cookman,145.6,68.9,29,13,9,37,1,59,120.17,92.77000000000001,26.9,13.5,11.2,29.1,14.6,10
Saint Louis,2025-12-21,New Hampshire,120.6,102.4,31,8,8,31,1,14,122.48181818181818,90.60000000000001,27.09090909090909,13.454545454545455,11.0,29.818181818181817,26.2,11
Saint Louis,2025-12-28,Principia,146.9,42.5,39,11,17,43,1,81,122.325,91.58333333333333,27.416666666666668,13.0,10.75,29.916666666666668,29.2,12
Saint Louis,2025-12-31,Saint Joseph's,153.8,119.1,32,7,6,23,1,23,124.21538461538461,87.8076923076923,28.307692307692307,12.846153846153847,11.23076923076923,30.923076923076923,41.2,13
Saint Louis,2026-01-07,VCU,91.6,80.0,20,12,5,33,-1,9,126.32857142857142,90.04285714285713,28.571428571428573,12.428571428571429,10.857142857142858,30.357142857142858,37.4,14
Saint Louis,2026-01-10,La Salle,119.2,102.1,23,14,5,25,-1,12,124.01333333333334,89.37333333333332,28.0,12.4,10.466666666666667,30.533333333333335,37.2,15
Saint Louis,2026-01-14,Fordham,125.0,89.7,30,6,7,27,1,22,123.7125,90.16875,27.6875,12.5,10.125,30.1875,27.8,16
Saint Louis,2026-01-17,Richmond,126.7,90.7,30,9,12,32,1,25,123.78823529411765,90.14117647058823,27.823529411764707,12.117647058823529,9.941176470588236,30.0,29.4,17
Saint Louis,2026-01-20,Duquesne,104.1,99.0,20,16,7,28,-1,4,123.94999999999999,90.17222222222222,27.944444444444443,11.944444444444445,10.055555555555555,30.11111111111111,18.2,18
Saint Louis,2026-01-23,St. Bonaventure,134.1,85.7,33,10,7,29,-1,35,122.90526315789472,90.63684210526316,27.526315789473685,12.157894736842104,9.894736842105264,30.0,14.4,19
Saint Louis,2026-01-27,George Washington,101.7,97.8,31,14,9,27,1,3,123.465,90.39,27.8,12.05,9.75,29.95,19.6,20
Saint Louis,2026-01-30,Dayton,140.2,97.6,28,12,6,23,1,31,122.42857142857143,90.74285714285713,27.952380952380953,12.142857142857142,9.714285714285714,29.80952380952381,17.8,21
Saint Louis,2026-02-03,Davidson,126.1,113.6,27,10,8,28,-1,9,123.23636363636363,91.05454545454546,27.954545454545453,12.136363636363637,9.545454545454545,29.5,19.6,22
Saint Louis,2026-02-07,La Salle,114.3,80.8,30,11,4,28,1,24,123.3608695652174,92.03478260869566,27.91304347826087,12.043478260869565,9.478260869565217,29.434782608695652,16.4,23
Saint Louis,2026-02-13,Loyola Chicago,117.5,80.6,32,14,9,33,-1,27,122.98333333333333,91.56666666666666,28.0,12.0,9.25,29.375,20.4,24
Saint Louis,2026-02-17,Rhode Island,102.6,109.3,21,16,9,23,-1,-5,122.764,91.12799999999999,28.16,12.08,9.24,29.52,18.8,25
Saint Louis,2026-02-20,VCU,113.4,96.6,25,15,13,27,1,13,121.98846153846154,91.82692307692308,27.884615384615383,12.23076923076923,9.23076923076923,29.26923076923077,17.2,26
Saint Louis,2026-02-24,Dayton,88.6,110.1,21,15,6,24,-1,-15,121.67037037037036,92.0037037037037,27.77777777777778,12.333333333333334,9.37037037037037,29.185185185185187,13.6,27
Saint Louis,2026-02-28,Duquesne,134.5,112.3,28,10,4,22,1,15,120.48928571428571,92.64999999999999,27.535714285714285,12.428571428571429,9.25,29.0,8.8,28
Saint Louis,2026-03-04,Loyola Chicago,131.8,108.4,17,7,3,20,1,14,120.97241379310344,93.32758620689656,27.551724137931036,12.344827586206897,9.068965517241379,28.75862068965517,7.0,29
Saint Louis,2026-03-07,George Mason,89.1,134.5,24,11,10,14,-1,-29,121.33333333333333,93.83,27.2,12.166666666666666,8.866666666666667,28.466666666666665,4.4,30
Saint Louis,2026-03-13,George Washington,119.0,109.6,30,11,7,26,0,7,120.29354838709678,95.14193548387097,27.096774193548388,12.129032258064516,8.903225806451612,28.0,-0.4,31
Saint Louis,2026-03-14,Dayton,98.7,100.1,28,18,6,26,0,-1,120.253125,95.59375,27.1875,12.09375,8.84375,27.9375,-1.6,32
Saint Louis,2026-03-19,Georgia,124.0,93.6,28,13,10,34,0,25,119.60000000000001,95.73030303030303,27.21212121212121,12.272727272727273,8.757575757575758,27.87878787878788,1.2,33
Saint Louis,2026-03-21,Michigan,100.0,131.9,32,7,3,21,0,-23,119.72941176470589,95.66764705882352,27.235294117647058,12.294117647058824,8.794117647058824,28.058823529411764,3.2,34
Saint Peter's,2025-11-18,Delaware,103.4,119.7,32,8,7,18,-1,-11,99.16666666666667,117.96666666666665,24.333333333333332,11.0,11.666666666666666,17.666666666666668,-11.333333333333334,3
Saint Peter's,2025-11-22,UMass Lowell,92.8,90.1,34,12,11,18,1,2,100.225,118.4,26.25,10.25,10.5,17.75,-11.25,4
Saint Peter's,2025-11-29,Dartmouth,92.9,132.4,24,9,14,15,1,-26,98.74,112.74000000000001,27.8,10.6,10.6,17.8,-8.6,5
Saint Peter's,2025-12-05,Canisius,108.1,89.3,25,6,10,22,1,12,97.76666666666667,116.01666666666667,27.166666666666668,10.333333333333334,11.166666666666666,17.333333333333332,-8.4,6
Saint Peter's,2025-12-07,Niagara,119.0,72.1,20,9,10,21,1,28,99.24285714285715,112.2,26.857142857142858,9.714285714285714,11.0,18.0,-8.0,7
Saint Peter's,2025-12-13,Georgetown,92.6,103.5,29,11,6,19,-1,-8,101.7125,107.1875,26.0,9.625,10.875,18.375,1.0,8
Saint Peter's,2025-12-22,Centenary (NJ),153.0,65.9,36,9,13,25,1,66,100.69999999999999,106.77777777777777,26.333333333333332,9.777777777777779,10.333333333333334,18.444444444444443,1.6,9
Saint Peter's,2025-12-29,Fairfield,103.5,97.6,21,10,17,26,-1,4,105.92999999999999,102.69000000000001,27.3,9.7,10.6,19.1,14.4,10
Saint Peter's,2026-01-02,Marist,99.8,85.4,22,11,12,30,1,10,105.7090909090909,102.22727272727273,26.727272727272727,9.727272727272727,11.181818181818182,19.727272727272727,20.4,11
Saint Peter's,2026-01-09,Mount St. Mary's,92.2,99.3,31,11,18,19,-1,-5,105.21666666666665,100.825,26.333333333333332,9.833333333333334,11.25,20.583333333333332,20.0,12
Saint Peter's,2026-01-11,Merrimack,122.4,101.4,13,14,15,19,1,13,104.21538461538461,100.70769230769231,26.692307692307693,9.923076923076923,11.76923076923077,20.46153846153846,13.4,13
Saint Peter's,2026-01-14,Quinnipiac,105.9,100.2,16,13,7,24,-1,4,105.51428571428572,100.75714285714285,25.714285714285715,10.214285714285714,12.0,20.357142857142858,17.6,14
Saint Peter's,2026-01-17,Rider,105.9,89.0,18,9,14,13,1,11,105.53999999999999,100.72,25.066666666666666,10.4,11.666666666666666,20.6,5.2,15
Saint Peter's,2026-01-19,Iona,109.6,89.6,15,13,5,32,1,14,105.5625,99.9875,24.625,10.3125,11.8125,20.125,6.6,16
Saint Peter's,2026-01-24,Merrimack,93.4,106.1,22,13,25,19,-1,-8,105.8,99.37647058823529,24.058823529411764,10.470588235294118,11.411764705882353,20.823529411764707,7.4,17
Saint Peter's,2026-01-30,Mount St. Mary's,105.6,92.8,28,7,12,16,1,8,105.11111111111111,99.75,23.944444444444443,10.61111111111111,12.166666666666666,20.72222222222222,6.8,18
Saint Peter's,2026-02-01,Rider,120.4,125.1,28,7,14,18,-1,-3,105.13684210526316,99.38421052631578,24.157894736842106,10.421052631578947,12.157894736842104,20.473684210526315,5.8,19
Saint Peter's,2026-02-05,Manhattan,125.1,117.3,23,4,17,19,-1,5,105.9,100.67,24.35,10.25,12.25,20.35,4.4,20
Saint Peter's,2026-02-07,Siena,102.1,94.8,15,13,10,23,1,5,106.81428571428572,101.46190476190475,24.285714285714285,9.952380952380953,12.476190476190476,20.285714285714285,3.2,21
Saint Peter's,2026-02-13,Sacred Heart,108.9,119.7,21,6,14,18,-1,-7,106.6,101.1590909090909,23.863636363636363,10.090909090909092,12.363636363636363,20.40909090909091,1.4,22
Saint Peter's,2026-02-15,Fairfield,121.6,108.4,16,13,9,17,1,9,106.7,101.96521739130434,23.73913043478261,9.91304347826087,12.434782608695652,20.304347826086957,1.6,23
Saint Peter's,2026-02-20,Iona,84.9,95.5,30,16,10,25,-1,-8,107.32083333333333,102.23333333333333,23.416666666666668,10.041666666666666,12.291666666666666,20.166666666666668,1.8,24
Saint Peter's,2026-02-22,Siena,104.3,119.3,20,7,10,15,-1,-9,106.42399999999999,101.964,23.68,10.28,12.2,20.36,0.8,25
Saint Peter's,2026-02-27,Manhattan,118.6,102.7,20,10,16,23,1,10,106.3423076923077,102.63076923076923,23.53846153846154,10.153846153846153,12.115384615384615,20.153846153846153,-2.0,26
Saint Peter's,2026-03-01,Marist,97.8,86.9,17,16,9,22,-1,7,106.79629629629629,102.63333333333333,23.40740740740741,10.148148148148149,12.25925925925926,20.25925925925926,-1.0,27
Saint Peter's,2026-03-06,Fairfield,84.0,113.0,19,14,12,18,0,-19,106.47500000000001,102.07142857142857,23.178571428571427,10.357142857142858,12.142857142857142,20.321428571428573,1.8,28
Sam Houston State,2025-11-19,Wyoming,107.5,96.5,20,15,11,26,1,8,109.0,106.33333333333333,23.333333333333332,11.333333333333334,14.666666666666666,23.666666666666668,3.0,3
Sam Houston State,2025-11-22,Schreiner,131.4,67.6,33,14,16,41,1,51,108.625,103.875,22.5,12.25,13.75,24.25,4.25,4
Sam Houston State,2025-11-26,Idaho State,115.2,111.1,25,12,14,17,0,3,113.17999999999999,96.62,24.6,12.6,14.2,27.6,13.6,5
Sam Houston State,2025-11-28,Idaho,140.9,101.9,27,6,9,21,0,26,113.51666666666667,99.03333333333335,24.666666666666668,12.5,14.166666666666666,25.833333333333332,7.0,6
Sam Houston State,2025-12-02,Oklahoma State,105.4,118.1,37,13,12,19,-1,-10,117.42857142857143,99.44285714285715,25.0,11.571428571428571,13.428571428571429,25.142857142857142,16.4,7
Sam Houston State,2025-12-06,Texas Southern,98.5,84.1,22,13,9,32,-1,12,115.925,101.775,26.5,11.75,13.25,24.375,15.6,8
Sam Houston State,2025-12-17,Oregon State,112.6,99.4,27,13,13,30,-1,10,113.9888888888889,99.8111111111111,26.0,11.88888888888889,12.777777777777779,25.22222222222222,16.4,9
Sam Houston State,2025-12-21,New Mexico State,101.6,113.3,31,12,13,23,-1,-9,113.85,99.77000000000001,26.1,12.0,12.8,25.7,8.2,10
Sam Houston State,2025-12-28,College of Biblical Studies,152.4,74.2,30,9,25,38,1,60,112.73636363636363,101.0,26.545454545454547,12.0,12.818181818181818,25.454545454545453,5.8,11
Sam Houston State,2026-01-02,Western Kentucky,111.8,125.3,28,11,13,22,-1,-11,116.04166666666667,98.76666666666667,26.833333333333332,11.75,13.833333333333334,26.5,12.6,12
Sam Houston State,2026-01-04,Middle Tennessee,96.1,97.5,11,16,9,29,-1,-1,115.71538461538461,100.8076923076923,26.923076923076923,11.692307692307692,13.76923076923077,26.153846153846153,12.4,13
Sam Houston State,2026-01-08,Delaware,112.3,93.6,26,6,12,28,1,12,114.31428571428572,100.57142857142857,25.785714285714285,12.0,13.428571428571429,26.357142857142858,9.8,14
Sam Houston State,2026-01-10,Liberty,101.7,112.7,24,16,11,22,1,-8,114.18,100.10666666666665,25.8,11.6,13.333333333333334,26.466666666666665,10.2,15
Sam Houston State,2026-01-14,Jacksonville State,120.9,97.4,22,12,7,26,-1,15,113.4,100.89375,25.6875,11.875,13.1875,26.1875,10.4,16
Sam Houston State,2026-01-17,Florida International,98.8,81.9,29,16,8,27,-1,13,113.84117647058824,100.68823529411765,25.470588235294116,11.882352941176471,12.823529411764707,26.176470588235293,1.4,17
Sam Houston State,2026-01-21,Kennesaw State,122.3,114.4,22,9,4,28,1,6,113.00555555555555,99.64444444444445,25.666666666666668,12.11111111111111,12.555555555555555,26.22222222222222,6.2,18
Sam Houston State,2026-01-24,Western Kentucky,108.9,86.5,20,9,9,22,1,15,113.49473684210527,100.42105263157895,25.473684210526315,11.947368421052632,12.105263157894736,26.31578947368421,7.6,19
Sam Houston State,2026-01-28,Missouri State,116.3,103.2,13,12,8,24,-1,9,113.26500000000001,99.725,25.2,11.8,11.95,26.1,8.2,20
Sam Houston State,2026-01-31,Louisiana Tech,121.9,98.4,14,6,8,20,1,16,113.4095238095238,99.89047619047618,24.61904761904762,11.80952380952381,11.761904761904763,26.0,11.6,21
Sam Houston State,2026-02-04,UTEP,99.7,94.0,23,12,15,34,1,4,113.79545454545455,99.82272727272726,24.136363636363637,11.545454545454545,11.590909090909092,25.727272727272727,11.8,22
Sam Houston State,2026-02-07,Louisiana Tech,100.9,112.5,27,15,5,19,-1,-9,113.18260869565216,99.5695652173913,24.08695652173913,11.565217391304348,11.73913043478261,26.08695652173913,10.0,23
Sam Houston State,2026-02-14,Kennesaw State,121.7,115.8,17,11,7,19,-1,4,112.67083333333333,100.10833333333333,24.208333333333332,11.708333333333334,11.458333333333334,25.791666666666668,7.0,24
Sam Houston State,2026-02-18,Middle Tennessee,109.7,98.4,18,9,13,27,1,8,113.03200000000001,100.736,23.92,11.68,11.28,25.52,4.8,25
Sam Houston State,2026-02-21,Jacksonville State,121.6,115.7,19,12,9,23,1,4,112.90384615384616,100.64615384615385,23.692307692307693,11.576923076923077,11.346153846153847,25.576923076923077,4.6,26
Sam Houston State,2026-02-26,Florida International,134.5,90.1,16,13,11,27,1,33,113.22592592592592,101.20370370370371,23.51851851851852,11.592592592592593,11.25925925925926,25.48148148148148,2.2,27
Sam Houston State,2026-02-28,Missouri State,120.0,113.1,13,7,7,24,1,5,113.98571428571428,100.80714285714285,23.25,11.642857142857142,11.25,25.535714285714285,8.0,28
Sam Houston State,2026-03-05,Delaware,109.4,113.5,27,10,11,24,-1,-3,114.19310344827586,101.23103448275862,22.896551724137932,11.482758620689655,11.10344827586207,25.482758620689655,10.8,29
Sam Houston State,2026-03-07,Liberty,115.8,127.1,16,8,15,22,-1,-7,114.03333333333333,101.64,23.033333333333335,11.433333333333334,11.1,25.433333333333334,9.4,30
Sam Houston State,2026-03-11,New Mexico State,95.8,84.7,22,9,19,26,0,8,114.09032258064516,102.46129032258065,22.806451612903224,11.32258064516129,11.225806451612904,25.322580645161292,6.4,31
Sam Houston State,2026-03-13,Kennesaw State,103.3,111.8,25,13,14,18,0,-6,113.51875,101.90625,22.78125,11.25,11.46875,25.34375,7.2,32
Sam Houston State,2026-03-18,New Mexico,107.1,138.0,22,13,11,23,-1,-24,113.20909090909092,102.20606060606062,22.848484848484848,11.303030303030303,11.545454545454545,25.12121212121212,-0.6,33
Samford,2025-11-14,Arkansas,104.0,109.6,29,8,9,26,-1,-4,112.93333333333334,113.53333333333335,29.0,10.0,8.333333333333334,24.666666666666668,0.0,3
Samford,2025-11-16,Central Arkansas,107.4,98.4,44,7,6,26,-1,7,110.7,112.55,29.0,9.5,8.5,25.0,-1.0,4
Samford,2025-11-19,Florida Gulf Coast,87.6,108.8,26,9,11,19,1,-15,110.04,109.72,32.0,9.0,8.0,25.2,0.6,5
Samford,2025-11-21,New Mexico State,112.9,127.0,30,3,9,17,-1,-9,106.3,109.56666666666666,31.0,9.0,8.5,24.166666666666668,0.2,6
Samford,2025-11-25,Georgia State,109.9,88.7,22,12,7,30,0,15,107.24285714285715,112.05714285714285,30.857142857142858,8.142857142857142,8.571428571428571,23.142857142857142,-3.6,7
Samford,2025-11-26,Utah Valley,59.3,117.2,27,16,11,15,0,-44,107.575,109.1375,29.75,8.625,8.375,24.0,-1.2,8
Samford,2025-12-05,VCU,80.6,117.3,20,10,8,23,-1,-26,102.21111111111111,110.03333333333333,29.444444444444443,9.444444444444445,8.666666666666666,23.0,-9.2,9
Samford,2025-12-07,Cornell,117.6,113.8,21,11,5,28,1,3,100.05,110.75999999999999,28.5,9.5,8.6,23.0,-15.8,10
Samford,2025-12-15,Bryan,142.4,68.5,38,6,7,36,1,55,101.64545454545454,111.03636363636365,27.818181818181817,9.636363636363637,8.272727272727273,23.454545454545453,-12.2,11
Samford,2025-12-19,Reinhardt,112.3,64.8,38,11,14,35,1,36,105.04166666666667,107.49166666666667,28.666666666666668,9.333333333333334,8.166666666666666,24.5,0.6,12
Samford,2026-01-01,VMI,114.3,85.0,24,7,8,29,-1,20,105.6,104.20769230769231,29.384615384615383,9.461538461538462,8.615384615384615,25.307692307692307,4.8,13
Samford,2026-01-03,UNC Greensboro,121.8,132.2,30,6,10,23,-1,-7,106.22142857142856,102.83571428571429,29.0,9.285714285714286,8.571428571428571,25.571428571428573,17.6,14
Samford,2026-01-07,Western Carolina,119.0,111.7,25,6,5,19,1,5,107.26,104.79333333333334,29.066666666666666,9.066666666666666,8.666666666666666,25.4,21.4,15
Samford,2026-01-10,Chattanooga,107.1,119.3,22,8,4,27,-1,-9,107.99375,105.225,28.8125,8.875,8.4375,25.0,21.8,16
Samford,2026-01-14,Furman,101.7,107.3,20,9,5,24,1,-4,107.94117647058823,106.0529411764706,28.41176470588235,8.823529411764707,8.176470588235293,25.11764705882353,9.0,17
Samford,2026-01-17,East Tennessee State,121.7,123.3,32,6,3,18,1,-1,107.59444444444445,106.12222222222222,27.944444444444443,8.833333333333334,8.0,25.055555555555557,1.0,18
Samford,2026-01-21,Wofford,118.1,133.3,27,7,6,17,-1,-10,108.33684210526316,107.02631578947368,28.157894736842106,8.68421052631579,7.7368421052631575,24.68421052631579,-3.2,19
Samford,2026-01-24,Chattanooga,119.9,102.3,29,2,6,27,1,11,108.825,108.34,28.1,8.6,7.65,24.3,-3.8,20
Samford,2026-01-29,Furman,114.1,121.9,25,2,14,15,-1,-5,109.35238095238095,108.05238095238094,28.142857142857142,8.285714285714286,7.571428571428571,24.428571428571427,-2.6,21
Samford,2026-02-01,Western Carolina,119.8,100.8,24,11,7,32,-1,14,109.56818181818181,108.68181818181819,28.0,8.0,7.863636363636363,24.0,-1.8,22
Samford,2026-02-05,The Citadel,117.8,96.6,22,8,6,23,1,14,110.01304347826088,108.33913043478262,27.82608695652174,8.130434782608695,7.826086956521739,24.347826086956523,1.8,23
Samford,2026-02-07,Mercer,104.9,74.5,19,9,4,32,1,20,110.33749999999999,107.85000000000001,27.583333333333332,8.125,7.75,24.291666666666668,4.8,24
Samford,2026-02-11,Wofford,132.1,109.0,25,12,4,31,1,17,110.12,106.516,27.24,8.16,7.6,24.6,10.8,25
Samford,2026-02-14,East Tennessee State,110.5,97.0,24,9,7,30,-1,10,110.96538461538461,106.61153846153846,27.153846153846153,8.307692307692308,7.461538461538462,24.846153846153847,12.0,26
Samford,2026-02-19,The Citadel,108.5,104.3,24,13,7,33,-1,3,110.94814814814815,106.25555555555556,27.037037037037038,8.333333333333334,7.444444444444445,25.037037037037038,15.0,27
Samford,2026-02-21,Mercer,121.3,125.5,16,6,8,18,-1,-3,110.86071428571428,106.18571428571428,26.928571428571427,8.5,7.428571428571429,25.321428571428573,12.8,28
Samford,2026-02-26,VMI,121.1,92.3,31,9,7,28,1,19,111.22068965517242,106.85172413793103,26.551724137931036,8.413793103448276,7.448275862068965,25.06896551724138,9.4,29
Samford,2026-02-28,UNC Greensboro,118.2,106.0,35,14,8,28,1,9,111.55,106.36666666666666,26.7,8.433333333333334,7.433333333333334,25.166666666666668,9.2,30
Samford,2026-03-07,Furman,114.9,122.0,29,11,5,25,0,-5,111.76451612903226,106.35483870967742,26.967741935483872,8.612903225806452,7.451612903225806,25.258064516129032,7.6,31
San Diego,2025-11-18,Grambling State,102.7,89.5,31,16,8,24,1,10,110.63333333333333,97.33333333333333,24.0,12.666666666666666,8.333333333333334,20.666666666666668,10.0,3
San Diego,2025-11-21,UC Riverside,103.0,123.3,25,11,12,19,1,-14,108.65,95.375,25.75,13.5,8.25,21.5,10.0,4
San Diego,2025-11-25,California Baptist,86.8,108.2,22,12,1,19,0,-15,107.52000000000001,100.96000000000001,25.6,13.0,9.0,21.0,5.2,5
San Diego,2025-11-30,Long Beach State,113.3,119.6,21,13,10,18,-1,-4,104.06666666666666,102.16666666666667,25.0,12.833333333333334,7.666666666666667,20.666666666666668,-3.6,6
San Diego,2025-12-05,San Jose State,93.9,117.1,39,10,15,8,-1,-17,105.38571428571429,104.65714285714286,24.428571428571427,12.857142857142858,8.0,20.285714285714285,-3.8,7
San Diego,2025-12-09,Southern California,99.4,115.3,30,14,9,19,1,-13,103.95,106.2125,26.25,12.5,8.875,18.75,-8.0,8
San Diego,2025-12-13,Northern Arizona,117.2,103.7,23,14,9,17,1,9,103.44444444444444,107.22222222222223,26.666666666666668,12.666666666666666,8.88888888888889,18.77777777777778,-12.6,9
San Diego,2025-12-19,UC San Diego,119.9,116.9,33,10,14,18,-1,2,104.82000000000001,106.87,26.3,12.8,8.9,18.6,-8.0,10
San Diego,2025-12-22,Washington,73.7,113.2,26,18,4,19,-1,-30,106.19090909090909,107.78181818181817,26.90909090909091,12.545454545454545,9.363636363636363,18.545454545454547,-4.6,11
San Diego,2025-12-28,Pacific,103.0,84.3,30,7,6,19,1,12,103.48333333333333,108.23333333333333,26.833333333333332,13.0,8.916666666666666,18.583333333333332,-9.8,12
San Diego,2025-12-30,Gonzaga,116.0,123.5,31,11,5,19,1,-6,103.44615384615385,106.39230769230768,27.076923076923077,12.538461538461538,8.692307692307692,18.615384615384617,-4.0,13
San Diego,2026-01-02,San Francisco,89.7,103.7,22,10,3,22,-1,-10,104.34285714285714,107.61428571428571,27.357142857142858,12.428571428571429,8.428571428571429,18.642857142857142,-2.6,14
San Diego,2026-01-04,Santa Clara,94.0,131.6,24,16,7,16,-1,-28,103.36666666666666,107.35333333333332,27.0,12.266666666666667,8.066666666666666,18.866666666666667,-6.4,15
San Diego,2026-01-08,Pepperdine,124.4,94.4,24,11,8,22,1,20,102.78125,108.86875,26.8125,12.5,8.0,18.6875,-12.4,16
San Diego,2026-01-10,Pacific,98.0,107.8,27,12,6,21,-1,-7,104.0529411764706,108.01764705882353,26.647058823529413,12.411764705882353,8.0,18.88235294117647,-2.4,17
San Diego,2026-01-15,Seattle,88.6,103.8,24,15,9,25,-1,-11,103.71666666666667,108.00555555555555,26.666666666666668,12.38888888888889,7.888888888888889,19.0,-6.2,18
San Diego,2026-01-17,Bethesda CA,137.4,81.5,20,18,15,32,1,46,102.92105263157895,107.78421052631579,26.526315789473685,12.526315789473685,7.947368421052632,19.31578947368421,-7.2,19
San Diego,2026-01-21,Washington State,134.2,128.6,28,6,14,21,1,4,104.64500000000001,106.47,26.2,12.8,8.3,19.95,4.0,20
San Diego,2026-01-24,Santa Clara,96.6,112.5,23,12,15,18,1,-12,106.05238095238094,107.52380952380952,26.285714285714285,12.476190476190476,8.571428571428571,20.0,10.4,21
San Diego,2026-01-28,Pepperdine,113.8,108.9,29,12,14,28,-1,4,105.62272727272726,107.75,26.136363636363637,12.454545454545455,8.863636363636363,19.90909090909091,4.0,22
San Diego,2026-01-31,Oregon State,90.7,93.1,29,19,9,27,1,-2,105.97826086956522,107.8,26.26086956521739,12.434782608695652,9.08695652173913,20.26086956521739,6.2,23
San Diego,2026-02-04,St. Mary's (CA),93.3,135.2,24,10,9,16,-1,-27,105.34166666666665,107.1875,26.375,12.708333333333334,9.083333333333334,20.541666666666668,8.0,24
San Diego,2026-02-07,Loyola Marymount,98.3,129.5,21,7,7,17,-1,-20,104.86,108.30799999999999,26.28,12.6,9.08,20.36,-6.6,25
San Diego,2026-02-11,Portland,110.5,90.3,26,13,11,17,1,13,104.60769230769232,109.12307692307692,26.076923076923077,12.384615384615385,9.0,20.23076923076923,-11.4,26
