date,team,opponent,location,MOV,OffRtg_diff,DefRtg_diff,ThreePA_diff,TOV_diff,ORB_diff,DRB_diff,RecentForm_diff,SOS_diff,Pace_diff
2026-02-07,Arkansas–Pine Bluff,Alcorn State,1,7,9.473160173160167,-7.004112554112552,2.4848484848484844,-0.22727272727272663,0.4848484848484844,3.474025974025974,7.6,-0.6999999999999993,1.7999999999999972
2026-02-14,Arkansas–Pine Bluff,Alabama State,-1,-18,5.42916666666666,2.1625000000000085,-0.5833333333333357,0.25,-2.041666666666666,0.5,17.0,-0.7999999999999998,0.09999999999999432
2026-02-16,Arkansas–Pine Bluff,Alabama A&M,-1,-12,1.6839999999999833,6.912000000000006,3.3999999999999986,2.5600000000000005,0.6800000000000015,-1.759999999999998,6.0,1.700000000000001,3.9000000000000057
2026-03-05,Arkansas–Pine Bluff,Alcorn State,-1,35,7.554022988505736,-3.6790804597701054,2.9160919540229884,0.5724137931034488,0.6287356321839095,2.879310344827587,-3.9999999999999996,-0.6999999999999993,1.7999999999999972
2026-01-18,Army,American,1,-11,-2.7888888888888914,7.055555555555557,5.666666666666668,0.2222222222222232,2.166666666666668,2.333333333333332,-8.4,-2.0,2.299999999999997
2026-02-14,Army,American,-1,-12,-4.334615384615375,6.23846153846155,5.19230769230769,0.3076923076923066,1.8846153846153832,1.3846153846153832,-0.20000000000000018,-2.0,2.299999999999997
2025-12-06,Auburn,Arizona,-1,-29,1.5428571428571587,10.330158730158729,7.3015873015873005,-2.2380952380952372,-1.1269841269841265,-3.2222222222222214,-12.4,-3.599999999999998,-1.5
2026-01-10,Auburn,Arkansas,1,22,-3.513333333333321,5.726666666666674,0.8666666666666671,1.2666666666666675,2.2666666666666675,-0.7999999999999972,-9.0,-1.1999999999999993,-3.700000000000003
2026-02-07,Auburn,Alabama,1,-4,-1.3999999999999915,0.42272727272725774,-12.45454545454545,0.7727272727272734,0.7272727272727266,-5.136363636363637,4.199999999999999,-2.3999999999999986,-5.200000000000003
2026-02-14,Auburn,Arkansas,-1,-13,-3.8833333333333258,4.6416666666666515,1.3333333333333321,0.7916666666666679,2.0,-1.1666666666666679,-10.8,-1.1999999999999993,-3.700000000000003
2026-03-07,Auburn,Alabama,-1,-12,-2.480000000000004,3.2533333333333303,-12.600000000000001,0.3333333333333339,1.333333333333334,-5.333333333333332,-7.0,-2.3999999999999986,-5.200000000000003
2026-01-13,Ball State,Akron,-1,-10,-25.5,2.0062500000000085,-5.8125,-0.5625,-2.8125,-5.4375,-16.2,-4.8999999999999995,-5.0
2026-02-20,Ball State,Akron,1,-13,-24.434615384615398,2.1499999999999773,-7.192307692307693,-0.3461538461538467,-2.5,-5.0,-16.4,-4.8999999999999995,-5.0
2025-12-19,Baylor,Alcorn State,1,57,29.19999999999999,-15.459999999999994,3.788888888888888,-6.31111111111111,5.566666666666666,4.133333333333333,33.4,18.6,-0.10000000000000853
2026-02-21,Baylor,Arizona State,1,5,6.103846153846163,-1.8115384615384613,1.26923076923077,0.5769230769230766,2.8461538461538467,2.3076923076923066,-3.4000000000000004,1.0,-1.5
2026-02-24,Baylor,Arizona,1,-7,-3.611111111111086,13.79629629629629,7.296296296296298,0.8888888888888893,-0.8148148148148149,-5.2592592592592595,-14.8,-5.199999999999999,-2.1000000000000085
2026-03-10,Baylor,Arizona State,0,-4,8.41290322580646,0.6290322580645267,1.1935483870967722,-0.1612903225806459,2.61290322580645,1.3225806451612883,5.4,1.0,-1.5
2026-02-14,Bellarmine,Austin Peay,-1,-20,5.9765000000000015,20.858500000000006,-1.9333333333333336,-0.8650000000000002,-3.4749999999999996,-3.5,-4.800000000000001,-0.8999999999999995,-3.700000000000003
2026-02-28,Bellarmine,Austin Peay,1,14,5.397413793103453,21.099999999999994,-1.4310344827586192,-1.1539408866995071,-3.445812807881774,-3.5874384236453203,-13.399999999999999,-0.8999999999999995,-3.700000000000003
2025-12-22,Bethune-Cookman,Arizona,-1,-36,-21.445454545454524,25.09999999999998,0.5454545454545432,-1.3636363636363633,-3.8181818181818183,-6.636363636363637,-51.0,-22.099999999999998,0.3999999999999915
2026-01-19,Bethune-Cookman,Arkansas–Pine Bluff,-1,5,-1.8797385620915037,-0.1732026143790648,-5.06862745098039,-1.643790849673202,-0.6372549019607838,-0.8006535947712408,-3.2,2.3999999999999995,0.5999999999999943
2026-01-26,Bethune-Cookman,Alcorn State,1,9,9.523684210526312,-8.732456140350862,-1.8128654970760216,-2.1988304093567255,0.38596491228070207,3.9824561403508767,16.8,1.7000000000000002,2.3999999999999915
2026-01-31,Bethune-Cookman,Alabama State,-1,15,0.6650000000000063,-1.9799999999999898,-4.600000000000001,-0.5,-2.0999999999999996,1.4000000000000021,16.0,1.5999999999999996,0.6999999999999886
2026-02-02,Bethune-Cookman,Alabama A&M,-1,18,-0.6285714285714192,4.57619047619049,-1.3809523809523832,1.2380952380952372,0.8095238095238102,-1.4761904761904745,11.399999999999999,4.1000000000000005,4.5
2026-02-14,Bethune-Cookman,Alcorn State,-1,-2,6.976630434782592,-12.28605072463769,-2.3097826086956523,-0.8496376811594217,1.4221014492753614,5.360507246376809,17.0,1.7000000000000002,2.3999999999999915
2026-02-19,Bethune-Cookman,Alabama State,1,11,1.5461538461538282,-0.6346153846153868,-5.23076923076923,-0.384615384615385,-1.8846153846153832,1.5,-6.0,1.5999999999999996,0.6999999999999886
2026-02-21,Bethune-Cookman,Alabama A&M,1,9,-0.46666666666666856,1.7407407407407334,-0.8148148148148167,1.4074074074074083,1.2962962962962967,0.0,0.7999999999999998,4.1000000000000005,4.5
2025-12-23,Binghamton,Army,-1,-10,-6.1756410256410135,5.214743589743591,-16.96794871794872,2.4871794871794872,-3.0705128205128203,-1.564102564102562,-28.4,-3.1000000000000005,-2.0999999999999943
2026-01-15,Binghamton,Albany (NY),-1,-16,-5.666339869281046,1.9745098039215776,-5.813725490196081,0.7875816993464042,-3.1307189542483664,1.1405228758169947,4.800000000000001,-3.9000000000000004,0.6000000000000085
2026-02-14,Binghamton,Albany (NY),1,-3,-6.48569230769229,3.442923076923094,-5.855384615384615,0.6076923076923091,-3.1523076923076934,1.8461538461538467,-3.8000000000000007,-3.9000000000000004,0.6000000000000085
2026-01-24,Boise State,Air Force,1,42,16.505263157894746,-9.73684210526315,3.3684210526315788,-1.9473684210526319,2.6315789473684212,3.2631578947368425,21.4,6.6000000000000005,0.7999999999999972
2026-01-03,Boston University,American,1,-2,2.6571428571428584,11.092857142857142,-2.6428571428571423,-0.5,-0.6428571428571432,-0.2142857142857153,1.7999999999999998,-0.10000000000000053,-1.2999999999999972
2026-01-10,Boston University,Army,1,9,8.943750000000009,5.824999999999989,-7.75,-0.875,-2.5,-2.5,0.6000000000000001,1.8999999999999995,-3.5999999999999943
2026-02-11,Boston University,Army,-1,17,8.780000000000015,2.9879999999999995,-7.760000000000002,-0.27999999999999936,-2.919999999999999,-0.08000000000000185,8.6,1.8999999999999995,-3.5999999999999943
2026-02-28,Boston University,American,-1,3,5.526666666666671,7.38666666666667,-2.666666666666668,0.2666666666666657,-0.9333333333333327,1.8333333333333357,7.6000000000000005,-0.10000000000000053,-1.2999999999999972
2026-03-05,Boston University,American,1,2,5.496774193548376,7.0,-2.9354838709677438,0.41935483870967794,-1.0000000000000009,2.129032258064516,3.8,-0.10000000000000053,-1.2999999999999972
2026-01-09,Bowling Green,Akron,1,-10,-9.138333333333335,-9.427083333333343,-6.25,0.8541666666666661,-1.270833333333334,-2.020833333333332,-2.0,-2.6,-0.6000000000000085
2026-02-03,Bowling Green,Ball State,1,25,13.697835497835499,-8.233116883116878,-1.6515151515151487,1.4675324675324681,1.6645021645021636,3.270562770562769,5.2,2.3,4.3999999999999915
2026-02-07,Bowling Green,Arkansas State,-1,-37,3.940217391304344,-10.577536231884054,-6.934782608695652,-2.6159420289855078,-3.1721014492753614,-1.5217391304347814,4.199999999999999,0.0,-2.8000000000000114
2026-01-01,Bradley,Belmont,-1,-10,-6.528571428571425,2.6642857142857395,-1.5714285714285694,-3.928571428571429,0.0,-4.571428571428573,5.800000000000001,-0.20000000000000007,-1.0
2026-02-09,Bradley,Belmont,1,11,-7.651999999999987,3.543999999999997,-1.4800000000000004,-3.4800000000000004,0.6400000000000006,-2.200000000000003,-9.4,-0.20000000000000007,-1.0
2025-12-19,Brigham Young,Abilene Christian,1,18,16.336363636363643,-5.854545454545459,4.818181818181817,-4.181818181818182,-1.7272727272727284,6.18181818181818,28.2,16.3,1.3999999999999915
2026-01-07,Brigham Young,Arizona State,1,28,9.057142857142878,-12.699999999999989,2.2857142857142847,-0.5,1.9999999999999991,4.357142857142858,26.6,2.8000000000000007,0.0
2026-01-26,Brigham Young,Arizona,1,-3,-1.5926315789473762,5.5876315789473665,7.692105263157895,-0.5789473684210531,-1.9789473684210535,-2.186842105263157,-9.8,-3.3999999999999986,-0.6000000000000085
2026-02-10,Brigham Young,Baylor,-1,5,2.5521739130434753,-3.8173913043478223,1.6086956521739104,-0.9130434782608692,-0.6521739130434785,1.2608695652173907,-5.0,1.8000000000000007,1.5
2026-02-18,Brigham Young,Arizona,-1,-7,-0.21600000000000819,10.092000000000013,8.799999999999997,-0.6799999999999997,-1.5199999999999996,-3.4800000000000004,-12.6,-3.3999999999999986,-0.6000000000000085
2025-12-05,Bryant,Brown,-1,-19,-4.355555555555554,1.8444444444444485,6.222222222222225,0.11111111111111249,-1.2222222222222223,0.6666666666666679,-4.2,-3.8000000000000007,-2.5999999999999943
2026-01-10,Bryant,Albany (NY),-1,-25,-12.118749999999991,-7.012500000000003,4.9375,1.8125,-1.625,0.8125,6.4,-0.9000000000000004,-0.3999999999999915
2026-01-29,Bryant,Binghamton,-1,-3,-6.004545454545465,-5.295000000000016,10.8,0.5909090909090917,1.713636363636363,-1.1409090909090907,-1.4000000000000004,3.0,-1.0
2026-02-05,Bryant,Albany (NY),1,-2,-10.346442687747043,-0.7559288537549378,4.254940711462449,1.1106719367588926,-1.2648221343873525,0.38339920948616424,-1.5999999999999996,-0.9000000000000004,-0.3999999999999915
2026-02-19,Bryant,Binghamton,1,-12,-3.4296296296296163,-3.0915954415954303,9.941595441595442,0.9900284900284895,2.068376068376068,-1.1239316239316253,0.0,3.0,-1.0
2025-11-24,Bucknell,Bowling Green,0,-5,-20.213333333333324,22.893333333333345,2.2666666666666693,1.7333333333333343,-2.0666666666666673,-1.3999999999999986,-37.599999999999994,-2.9000000000000004,-3.0
2025-12-03,Bucknell,Akron,-1,-20,-32.13472222222221,12.422222222222231,-6.902777777777779,3.5277777777777786,-2.75,-3.833333333333332,-36.0,-5.5,-3.6000000000000085
2026-01-21,Bucknell,Army,1,-3,-11.368421052631575,-0.8263157894736679,-7.89473684210526,2.3684210526315788,-2.578947368421053,-2.7368421052631575,3.8000000000000007,2.3999999999999995,-1.2000000000000028
2026-01-31,Bucknell,Boston University,1,6,-14.65909090909092,-1.8227272727272918,0.09090909090908994,1.4545454545454533,0.5909090909090908,-1.7272727272727266,0.39999999999999947,0.5,2.3999999999999915
2026-02-04,Bucknell,American,-1,1,-9.947826086956525,8.434782608695642,-2.1739130434782616,1.4347826086956523,-0.39130434782608603,-0.8695652173913047,-7.199999999999999,0.39999999999999947,1.0999999999999943
2026-02-14,Bucknell,Boston University,-1,-13,-15.938461538461524,-1.8076923076923208,0.1923076923076934,1.3461538461538467,0.42307692307692335,-1.5,-10.0,0.5,2.3999999999999915
2026-02-18,Bucknell,American,1,-18,-10.740740740740748,7.103703703703687,-2.518518518518519,1.2592592592592595,-0.8148148148148158,-0.11111111111111072,-6.6,0.39999999999999947,1.0999999999999943
2026-02-25,Bucknell,Army,-1,2,-6.675862068965515,0.1413793103448171,-7.896551724137932,1.0344827586206886,-2.5172413793103443,-1.0,-7.0,2.3999999999999995,-1.2000000000000028
2026-03-03,Bucknell,Army,1,10,-5.787096774193543,0.6290322580645267,-8.387096774193544,0.8387096774193541,-2.290322580645161,-1.129032258064516,-4.0,2.3999999999999995,-1.2000000000000028
2025-11-26,Buffalo,Bucknell,0,2,26.264285714285705,-3.854761904761915,-0.9523809523809526,-4.357142857142858,1.6428571428571432,-1.7619047619047592,30.200000000000003,2.1000000000000005,0.5
2026-01-03,Buffalo,Ball State,1,13,20.191208791208794,6.156043956043959,1.439560439560438,-0.5274725274725274,0.5109890109890118,0.12087912087912045,5.6,1.5,1.8999999999999915
2026-01-20,Buffalo,Akron,1,-19,-7.283333333333331,4.811111111111117,-4.833333333333332,-0.2222222222222232,-1.7777777777777768,-3.9444444444444464,-7.6,-3.4,-3.1000000000000085
2026-01-27,Buffalo,Bowling Green,-1,11,1.5150000000000006,13.844999999999999,3.75,-1.0999999999999996,-0.75,-2.4499999999999993,-10.0,-0.7999999999999998,-2.5
2026-02-11,Buffalo,Ball State,-1,10,16.437137681159427,5.207246376811582,3.333333333333332,0.7137681159420293,0.5615942028985517,1.253623188405797,3.2,1.5,1.8999999999999915
2026-02-24,Buffalo,Akron,-1,-14,-7.425925925925924,6.729629629629628,-4.2592592592592595,0.2592592592592595,-2.296296296296296,-3.9629629629629655,-6.2,-3.4,-3.1000000000000085
2026-03-12,Buffalo,Akron,0,-3,-8.445161290322588,9.454838709677418,-3.8387096774193523,-0.1612903225806459,-1.9999999999999991,-4.516129032258064,-26.4,-3.4,-3.1000000000000085
2025-12-06,Butler,Boise State,1,-9,10.199999999999989,-3.4375,-3.0,0.375,2.5,2.25,6.8,2.4000000000000004,3.700000000000003
2026-01-29,Cal State Bakersfield,Cal Poly,1,-25,-3.180952380952391,-4.228571428571442,-15.714285714285712,-2.428571428571429,1.0,-2.857142857142854,3.0,-3.0999999999999996,-3.5
2026-03-07,Cal State Bakersfield,Cal Poly,-1,-32,-6.138709677419371,-0.519354838709674,-15.806451612903228,-1.96774193548387,0.48387096774193594,-2.9354838709677438,-8.799999999999999,-3.0999999999999996,-3.5
2025-12-04,Cal State Fullerton,Cal Poly,1,-3,6.729166666666671,1.9361111111111171,-2.625,-6.666666666666668,-0.9861111111111107,-0.23611111111111072,1.0,0.30000000000000004,-1.0
2026-01-24,Cal State Fullerton,Cal Poly,-1,15,4.502857142857138,-4.711904761904748,-6.049999999999997,-4.0619047619047635,-0.6238095238095234,-0.8357142857142854,17.4,0.30000000000000004,-1.0
2026-02-07,Cal State Fullerton,Cal State Bakersfield,1,16,8.191666666666663,-2.4749999999999943,9.041666666666668,-2.208333333333334,-1.875,2.333333333333332,21.0,3.3999999999999995,2.5
2026-02-21,Cal State Fullerton,Cal State Bakersfield,-1,8,9.864417989417987,-2.388492063492052,9.593915343915345,-2.3346560846560838,-1.9669312169312168,1.8690476190476168,17.8,3.3999999999999995,2.5
2025-12-04,Cal State Northridge,Cal State Bakersfield,1,21,2.0428571428571445,3.1339285714285836,7.535714285714285,1.3392857142857135,1.7321428571428577,2.303571428571427,-1.3999999999999986,2.8999999999999995,3.1000000000000085
2026-01-08,Cal State Northridge,Cal Poly,1,5,2.9312500000000057,-5.4937499999999915,-8.5,-2.125,1.5625,-0.5,14.399999999999999,-0.20000000000000018,-0.3999999999999915
2026-01-10,Cal State Northridge,Cal State Fullerton,-1,-7,-2.2235294117647015,-4.741176470588229,-3.647058823529413,2.5882352941176467,2.6470588235294112,2.1764705882352935,11.0,-0.5000000000000002,0.6000000000000085
2026-02-05,Cal State Northridge,Cal Poly,-1,1,0.5043478260869421,-8.473913043478248,-9.26086956521739,-2.1739130434782616,1.3478260869565215,2.5652173913043477,10.6,-0.20000000000000018,-0.3999999999999915
2026-03-05,Cal State Northridge,Cal State Bakersfield,-1,2,7.086666666666673,-7.480000000000004,4.766666666666666,-0.40000000000000036,0.9666666666666668,4.699999999999999,16.0,2.8999999999999995,3.1000000000000085
2026-03-07,Cal State Northridge,Cal State Fullerton,1,-13,-2.2838709677419473,-4.406451612903226,-4.935483870967744,2.064516129032258,2.741935483870968,2.967741935483872,0.8,-0.5000000000000002,0.6000000000000085
2026-02-14,California,Boston College,-1,11,11.985166666666672,1.8966666666666612,-0.21999999999999886,-0.20333333333333314,-1.795,-0.9133333333333304,3.1999999999999993,1.7000000000000002,2.799999999999997
2025-12-03,California Baptist,Brigham Young,0,-31,-10.412499999999994,-2.9571428571428697,-6.75,2.0,4.821428571428571,-2.75,-1.5999999999999996,-13.7,-2.5999999999999943
2026-01-15,California Baptist,Abilene Christian,-1,16,0.7003267973856282,-1.105228758169929,0.7679738562091494,-1.3006535947712425,2.901960784313724,4.545751633986928,-2.4,2.5999999999999996,-1.2000000000000028
2026-02-07,California Baptist,Abilene Christian,1,2,4.043478260869577,-3.9588932806323953,0.249011857707508,-1.3616600790513829,2.8063241106719357,5.57707509881423,20.6,2.5999999999999996,-1.2000000000000028
2026-03-05,California Baptist,Abilene Christian,1,39,3.827586206896555,-3.299999999999997,0.5862068965517224,-2.0344827586206904,2.931034482758621,4.758620689655171,3.2,2.5999999999999996,-1.2000000000000028
2025-12-14,Campbell,Ball State,1,5,14.684444444444438,3.235555555555564,-2.18888888888889,2.68888888888889,4.144444444444444,5.677777777777777,11.2,3.9,3.799999999999997
2025-11-23,Canisius,Binghamton,1,9,1.7523809523809462,4.602380952380955,2.0238095238095255,-0.9047619047619051,0.21428571428571352,-2.7142857142857153,2.8,3.8000000000000007,-1.9000000000000057
2025-11-29,Canisius,Buffalo,1,-18,-19.17142857142855,2.8999999999999915,-2.428571428571427,3.428571428571427,-0.2857142857142865,-0.7142857142857117,-18.0,-3.8,-3.299999999999997
2026-01-08,Central Arkansas,Bellarmine,-1,-6,-9.133333333333326,-15.932380952380939,11.776190476190475,1.1380952380952376,4.057142857142856,4.24761904761905,15.200000000000001,1.4,4.1000000000000085
2026-02-11,Central Arkansas,Bellarmine,1,8,-8.163166666666669,-16.813666666666677,9.195,1.498333333333333,3.461666666666667,3.9549999999999983,3.0,1.4,4.1000000000000085
2026-02-25,Central Arkansas,Austin Peay,-1,5,-1.571902937420191,3.5540229885057357,7.478927203065133,0.255427841634738,0.10600255427841532,0.6424010217113647,-4.4,0.5000000000000004,0.4000000000000057
2026-03-06,Central Arkansas,Bellarmine,0,13,-7.270967741935493,-17.638709677419357,8.806451612903228,1.225806451612904,3.419354838709677,3.741935483870968,5.8,1.4,4.1000000000000085
2025-12-13,Central Connecticut State,Binghamton,-1,17,11.98999999999998,-9.611111111111114,3.0888888888888886,-3.6999999999999993,1.4111111111111105,5.677777777777777,12.4,2.5999999999999996,-1.2999999999999972
2026-01-06,Central Michigan,Akron,-1,-13,-24.731904761904744,9.403809523809528,-8.080952380952382,1.6095238095238091,-1.2238095238095248,-3.6380952380952394,-19.6,-3.7,-3.0
2026-01-20,Central Michigan,Ball State,1,-1,1.50555555555556,9.555555555555557,-2.333333333333332,1.666666666666666,2.0555555555555562,1.1111111111111107,-4.200000000000001,1.1999999999999997,2.0
2026-01-31,Central Michigan,Bowling Green,1,3,-11.67619047619047,16.123809523809513,-0.7142857142857153,0.0952380952380949,0.3333333333333339,-2.0476190476190474,-3.4,-1.1,-2.3999999999999915
2026-02-28,Central Michigan,Buffalo,-1,5,-9.482142857142861,0.835714285714289,-5.571428571428573,1.0357142857142847,0.8928571428571423,-0.25,10.0,-0.30000000000000027,0.10000000000000853
2026-03-03,Central Michigan,Akron,1,-13,-17.131034482758636,7.9793103448275815,-9.137931034482758,1.2413793103448274,-0.8275862068965516,-4.241379310344826,-5.4,-3.7,-3.0
2026-03-06,Central Michigan,Ball State,-1,-16,5.713333333333324,6.836666666666659,-2.366666666666667,2.1000000000000014,1.2333333333333334,0.2666666666666657,-4.8,1.1999999999999997,2.0
2025-11-21,Charlotte,Appalachian State,-1,-2,-0.4200000000000017,7.610000000000014,-4.100000000000001,1.9000000000000004,0.75,-1.1499999999999986,-6.1,3.7,0.7999999999999972
2025-12-13,Chattanooga,Auburn,0,-14,-3.069999999999993,-4.180000000000007,8.799999999999997,-1.200000000000001,-3.0,1.3000000000000007,27.6,-18.5,-2.799999999999997
2025-12-17,Chattanooga,Bellarmine,-1,-15,-0.2554545454545405,-11.550909090909087,10.572727272727274,-1.8272727272727263,2.990909090909092,3.9636363636363647,8.8,-0.40000000000000036,1.1000000000000085
2025-12-21,Chattanooga,Alabama A&M,-1,7,16.53560606060607,0.07272727272726343,13.318181818181817,-2.5530303030303028,0.2575757575757569,-0.8257575757575779,4.6,4.1000000000000005,-0.19999999999998863
2025-12-16,Chicago State,Bowling Green,-1,-21,-21.9818181818182,30.458181818181828,-4.645454545454548,1.0545454545454547,-1.163636363636364,-4.618181818181817,-34.0,-3.8,-3.8999999999999915
2026-02-05,Chicago State,Central Connecticut State,-1,-11,-15.477922077922074,8.193506493506504,-2.6515151515151487,0.8744588744588739,0.2813852813852824,-5.045454545454547,0.8000000000000007,2.000000000000001,1.2999999999999972
2026-02-21,Chicago State,Central Connecticut State,1,19,-13.754945054945068,7.4571428571428555,-2.4532967032967044,-0.14285714285714235,0.23901098901098905,-5.041208791208792,-7.0,2.000000000000001,1.2999999999999972
2025-12-17,Cincinnati,Alabama State,1,37,-6.709999999999994,-21.58,5.800000000000001,1.700000000000001,-0.09999999999999964,5.299999999999997,6.2,17.7,-1.9000000000000057
2026-01-21,Cincinnati,Arizona,-1,-26,-18.20555555555555,-0.34444444444444855,11.055555555555554,0.16666666666666785,-2.5,-2.833333333333332,-12.6,-5.999999999999998,-2.200000000000003
2026-01-24,Cincinnati,Arizona State,-1,-14,-7.405263157894723,-16.39999999999999,5.105263157894736,0.4210526315789487,1.6315789473684212,3.684210526315791,12.600000000000001,0.20000000000000107,-1.5999999999999943
2026-01-28,Cincinnati,Baylor,1,10,-16.82894736842107,-11.791315789473686,3.515789473684208,0.47368421052631504,-2.155263157894737,0.7421052631578924,5.6,-0.7999999999999989,-0.09999999999999432
2026-03-03,Cincinnati,Brigham Young,1,22,-12.806896551724137,-7.020689655172404,1.4827586206896548,0.7586206896551726,-0.6206896551724128,-0.5172413793103416,14.8,-2.5999999999999996,-1.5999999999999943
2025-11-28,Clemson,Alabama A&M,1,36,26.49642857142858,-7.907142857142873,8.5,-4.25,3.8928571428571423,4.5,13.1,20.3,-2.1999999999999886
2025-12-03,Clemson,Alabama,-1,-6,3.3160714285714334,-11.892857142857153,-6.053571428571431,-2.3392857142857135,2.4642857142857135,-0.25,-0.40000000000000036,-4.699999999999999,-10.0
2025-12-09,Clemson,Brigham Young,0,-3,4.012499999999989,0.6708333333333343,1.6944444444444429,-0.8888888888888893,3.4722222222222214,0.22222222222222143,-3.0,-2.5,-5.699999999999989
2025-12-21,Clemson,Cincinnati,0,3,17.020454545454555,8.182575757575762,-4.234848484848484,-4.856060606060607,0.9848484848484844,-1.3560606060606055,3.5999999999999996,0.09999999999999964,-4.099999999999994
2026-01-13,Clemson,Boston College,1,24,14.973529411764716,-1.2823529411764554,-1.610294117647058,-1.2904411764705888,-0.7683823529411757,-0.360294117647058,8.8,6.5,-2.299999999999997
2026-02-07,Clemson,California,-1,22,2.7521739130434923,-4.182608695652178,-0.5652173913043477,-0.43478260869565055,1.1739130434782608,0.7826086956521756,2.1999999999999993,4.8,-5.099999999999994
2025-11-30,Coastal Carolina,Alabama A&M,1,7,7.568571428571431,-15.137142857142862,9.857142857142858,-0.8000000000000007,2.0857142857142863,10.485714285714284,6.8,6.1000000000000005,2.1000000000000085
2025-12-18,Coastal Carolina,Appalachian State,-1,-18,-8.889393939393926,-3.2356060606060453,1.0378787878787854,0.4696969696969706,-1.8181818181818183,6.378787878787879,-31.6,0.0,4.799999999999997
2026-01-10,Coastal Carolina,Appalachian State,1,5,-7.9588235294117595,0.5235294117646987,1.0,0.0,-1.1764705882352935,3.882352941176471,-5.8,0.0,4.799999999999997
2026-02-04,Coastal Carolina,Arkansas State,1,-4,-7.7963768115942,-5.107608695652175,-1.6539855072463752,-4.076086956521738,-2.9547101449275353,3.496376811594203,9.0,-1.2000000000000002,-3.700000000000003
2025-11-28,Colgate,Albany (NY),0,2,0.13333333333333997,12.283333333333331,-5.333333333333332,-4.166666666666668,-5.333333333333333,0.5,-15.0,1.7999999999999998,2.5
2026-01-03,Colgate,Army,-1,7,4.464285714285722,-1.3214285714285694,-12.07142857142857,-1.7857142857142865,-3.5,-0.9285714285714306,-11.8,2.5999999999999996,-0.20000000000000284
2026-01-07,Colgate,American,1,2,-0.6400000000000006,1.7600000000000051,-6.666666666666664,-1.2666666666666657,-1.2000000000000002,2.2666666666666657,-0.20000000000000018,0.5999999999999996,2.0999999999999943
2026-01-17,Colgate,Bucknell,1,19,16.13333333333334,-2.694444444444443,-4.333333333333332,-3.666666666666666,-0.666666666666667,3.166666666666668,6.6000000000000005,0.20000000000000018,1.0
2026-01-21,Colgate,American,-1,-4,1.7631578947368496,2.8157894736842195,-6.578947368421055,-1.0,-0.8947368421052637,2.578947368421055,3.8,0.5999999999999996,2.0999999999999943
2026-01-24,Colgate,Boston University,1,1,-2.3299999999999983,-7.454999999999998,-4.299999999999997,-0.9000000000000004,0.14999999999999947,1.0,2.4000000000000004,0.7000000000000002,3.3999999999999915
2026-02-04,Colgate,Army,1,14,5.495652173913044,-4.317391304347822,-12.478260869565219,-1.1304347826086953,-2.5652173913043477,0.608695652173914,10.4,2.5999999999999996,-0.20000000000000284
2026-02-07,Colgate,Bucknell,-1,19,11.900000000000006,-5.591666666666654,-4.208333333333332,-2.083333333333334,0.08333333333333393,2.7083333333333357,3.6,0.20000000000000018,1.0
2026-02-16,Colgate,Boston University,-1,-27,-3.670370370370364,-7.644444444444446,-4.296296296296298,-0.7777777777777768,0.29629629629629584,1.037037037037038,-1.799999999999999,0.7000000000000002,3.3999999999999915
2025-11-30,College of Charleston,Belmont,1,-23,-9.04285714285713,17.473214285714278,-5.625,-6.125,1.0714285714285712,-2.75,-19.8,-2.5,-1.1999999999999886
2025-12-14,College of Charleston,Charlotte,1,7,-1.3799999999999955,-2.260000000000005,1.7000000000000028,-2.5,0.7999999999999989,3.1999999999999993,0.6000000000000001,-1.7,3.700000000000003
2026-01-22,College of Charleston,Campbell,1,4,-3.631578947368439,-4.2842105263158174,1.6315789473684212,-1.8947368421052637,-2.2105263157894743,3.7368421052631575,-5.199999999999999,-0.7999999999999999,-0.5999999999999943
2026-02-15,College of Charleston,Campbell,-1,5,-4.630923076923082,-5.894769230769228,0.14000000000000057,-1.2338461538461534,-1.9107692307692297,4.136923076923075,-0.6000000000000001,-0.7999999999999999,-0.5999999999999943
2025-11-17,Colorado,Alabama State,1,28,18.733333333333334,15.800000000000011,-8.0,-4.333333333333334,-5.333333333333332,-1.6666666666666679,-0.6666666666666661,15.5,-0.20000000000000284
2025-12-01,Colorado,California Baptist,1,8,14.799999999999997,15.257142857142853,-1.7142857142857153,-2.2857142857142865,-4.142857142857142,-1.1428571428571423,1.799999999999999,8.899999999999999,2.700000000000003
2026-01-03,Colorado,Arizona State,-1,6,7.207692307692312,2.115384615384613,-3.9230769230769234,-0.9230769230769234,2.384615384615385,0.9230769230769234,-2.3999999999999995,-2.0,0.10000000000000853
2026-01-14,Colorado,Cincinnati,-1,-9,15.493750000000006,14.868749999999991,-9.75,-2.5,-0.25,-1.6875,-2.4,-2.200000000000001,1.7000000000000028
2026-02-04,Colorado,Baylor,-1,-19,-0.6285714285714477,4.664069264069255,-3.532467532467532,-2.2056277056277054,-2.6688311688311686,-1.7424242424242422,2.8000000000000007,-3.0,1.6000000000000085
2026-02-07,Colorado,Arizona State,1,8,5.58695652173914,1.3608695652173992,-2.782608695652172,-1.8695652173913047,0.9130434782608692,0.9565217391304337,-6.3999999999999995,-2.0,0.10000000000000853
2026-02-14,Colorado,Brigham Young,-1,-4,-6.423500000000004,8.299333333333337,-5.055,-0.6066666666666656,-1.626666666666667,-2.965,-5.000000000000001,-4.800000000000001,0.10000000000000853
